interaction_id,table_id,row_type,pdf_page,report_page,table_title,condition_nominal,phase,sub_step,off_nominal_event,context,seq,media,subj_group,subj_position,obj_group,obj_position,interaction,condition,text_as_printed,controller_positions,freq,crit,rating_source,cited_7110_65,bb_paragraph,extraction_flags
E-1#03,E-1,interaction,103,p.15,"Interactions Between Flightdeck, ATC and FOC During the Flight Planning Phase Before the Release of the Flight Plan of a Generic Flight.",nominal,Flight planning,,,,3,Computer,FOC,Flight Dispatcher,FOC,Computer,Check weather and NOTAMS,,Check weather and NOTAMS,,,,,,,
E-1#04,E-1,interaction,103,p.15,"Interactions Between Flightdeck, ATC and FOC During the Flight Planning Phase Before the Release of the Flight Plan of a Generic Flight.",nominal,Flight planning,,,,4,Flight planner,FOC,Flight Dispatcher,FOC,Computer,"Check aircraft parameters (MEL, estimated payload), departure and arrival runway",,"Check aircraft parameters (MEL, estimated payload), departure and arrival runway",,,,,,,
E-1#05,E-1,interaction,103,p.15,"Interactions Between Flightdeck, ATC and FOC During the Flight Planning Phase Before the Release of the Flight Plan of a Generic Flight.",nominal,Flight planning,,,,5,Flight planner,FOC,Flight Dispatcher,FOC,Computer,"Compute routing, alternate, runway performances, fuel, extra time",,"Compute routing, alternate, runway performances, fuel, extra time",,,,,,,
E-1#06,E-1,interaction,103,p.15,"Interactions Between Flightdeck, ATC and FOC During the Flight Planning Phase Before the Release of the Flight Plan of a Generic Flight.",nominal,Flight planning,,,,6,Flight planner,FOC,Flight Dispatcher,FOC,Computer,Check prepared flight plan,,Check prepared flight plan,,,,,,,
E-1#07,E-1,interaction,103,p.15,"Interactions Between Flightdeck, ATC and FOC During the Flight Planning Phase Before the Release of the Flight Plan of a Generic Flight.",nominal,Flight planning,,,,7,Host,FOC,Flight Dispatcher,ATC,Host,Release flight plan,,Release flight plan,,,,,,no rule matched,
E-1#08,E-1,interaction,103,p.15,"Interactions Between Flightdeck, ATC and FOC During the Flight Planning Phase Before the Release of the Flight Plan of a Generic Flight.",nominal,Flight planning,,,,8,Computer,FOC,Flight Dispatcher,FOC,Computer,"Monitor weather, NOTAMS, ATIS",,"Monitor weather, NOTAMS, ATIS",,,,,,,
E-1#09,E-1,interaction,103,p.15,"Interactions Between Flightdeck, ATC and FOC During the Flight Planning Phase Before the Release of the Flight Plan of a Generic Flight.",nominal,Flight planning,,,,9,Computer,ATC,Command Center - TMU,ATC,Computer,Assign Expected Departure Clearance Time,If applicable,If applicable: Assign Expected Departure Clearance Time,,,,,,4-3-2 (PDF p.223); 4-2-1 (PDF p.217); 4-3-4 (PDF p.231),
E-1#10,E-1,interaction,103,p.15,"Interactions Between Flightdeck, ATC and FOC During the Flight Planning Phase Before the Release of the Flight Plan of a Generic Flight.",nominal,Flight planning,,,,10,Computer,FD,Crew,FD,Computer,"Obtain flight plan, fuel, altitude, lengths, alternates, Takeoff and landing weights, dispatch name and phone, weather, maintenance history, NOTAMS, crew, security information",,"Obtain flight plan, fuel, altitude, lengths, alternates, Takeoff and landing weights, dispatch name and phone, weather, maintenance history, NOTAMS, crew, security information",,,,,,,
E-1#11,E-1,interaction,103,p.15,"Interactions Between Flightdeck, ATC and FOC During the Flight Planning Phase Before the Release of the Flight Plan of a Generic Flight.",nominal,Flight planning,,,,11,Telcon,ATC,Command Center - TMU,FOC,ATC coordinator,"Advise current weather, delay program at destination and runway configuration",If applicable,"If applicable: Advise current weather, delay program at destination and runway configuration",,,,,,11-1-1 (PDF p.539); 11-1-2 (PDF p.539); 11-1-3 (PDF p.540),
E-1#12,E-1,interaction,103,p.15,"Interactions Between Flightdeck, ATC and FOC During the Flight Planning Phase Before the Release of the Flight Plan of a Generic Flight.",nominal,Flight planning,,,,12,Face-to-Face,FOC,ATC coordinator,FOC,Flight Dispatcher,"Report current weather, delay program, runway configuration at destination",If applicable,"If applicable: Report current weather, delay program, runway configuration at destination",,,,,,,
E-1#13,E-1,interaction,103,p.15,"Interactions Between Flightdeck, ATC and FOC During the Flight Planning Phase Before the Release of the Flight Plan of a Generic Flight.",nominal,Flight planning,,,,13,Face-to-Face,FD,Captain,FD,First Officer,"Review flight plan: route, weather, fuel, takeoff weight, NOTAMS, runway, maintenance",,"Review flight plan: route, weather, fuel, takeoff weight, NOTAMS, runway, maintenance",,,,,,,
E-1#14,E-1,interaction,103,p.15,"Interactions Between Flightdeck, ATC and FOC During the Flight Planning Phase Before the Release of the Flight Plan of a Generic Flight.",nominal,Flight planning,,,,14,Phone,FD,Captain,FOC,Flight Dispatcher,Request flight plan changes,,Request flight plan changes,,,,,,,
E-1#15,E-1,interaction,103,p.15,"Interactions Between Flightdeck, ATC and FOC During the Flight Planning Phase Before the Release of the Flight Plan of a Generic Flight.",nominal,Flight planning,,,,15,Phone,FD,Captain,FOC,Flight Dispatcher,"Discuss issues on fuel, routing, weather, delays, mechanical, runway performance",If applicable (conditional),"If applicable (conditional): Discuss issues on fuel, routing, weather, delays, mechanical, runway performance",,,,,,,
E-1#16,E-1,interaction,103,p.15,"Interactions Between Flightdeck, ATC and FOC During the Flight Planning Phase Before the Release of the Flight Plan of a Generic Flight.",nominal,Flight planning,,,,16,Flight planner,FOC,Flight Dispatcher,FD,Captain,Send amended flight plan,,Send amended flight plan,,,,,,,
E-1#17,E-1,interaction,103,p.15,"Interactions Between Flightdeck, ATC and FOC During the Flight Planning Phase Before the Release of the Flight Plan of a Generic Flight.",nominal,Flight planning,,,,17,Host,FOC,Flight Dispatcher,ATC,Host,Send amended flight plan,,Send amended flight plan,,,,,,4-2-5 (PDF p.218); 2-2-11 (PDF p.60),
E-1#18,E-1,interaction,103,p.15,"Interactions Between Flightdeck, ATC and FOC During the Flight Planning Phase Before the Release of the Flight Plan of a Generic Flight.",nominal,Flight planning,,,,18,Computer or paper,FD,Captain,FOC,Flight Dispatcher,Confirm flight plan concurrence,,Confirm flight plan concurrence,,,,,,,
,E-2,header,104,p.16,"Interactions Between Flightdeck, ATC and FOC during the Flight Planning Phase After Release of the Flight Plan of a Generic Flight.",mixed,,Pilots in the flightdeck,,sub-step,,,,,,,Pilots in the flightdeck,,,,,,,,,
E-2#01,E-2,interaction,104,p.16,"Interactions Between Flightdeck, ATC and FOC during the Flight Planning Phase After Release of the Flight Plan of a Generic Flight.",nominal,"Interactions Between Flightdeck, ATC and FOC during the Flight Planning Phase After Release of the Flight Plan",Pilots in the flightdeck,,,1,ACARS,FD,First Officer,FD,ACARS,"Retrieve flight data in ACARS: Flight plan, weight, ATIS code, runway performance, release verification, maintenance release, departure clearance",,"Retrieve flight data in ACARS: Flight plan, weight, ATIS code, runway performance, release verification, maintenance release, departure clearance",,,,,,,
E-2#02,E-2,interaction,104,p.16,"Interactions Between Flightdeck, ATC and FOC during the Flight Planning Phase After Release of the Flight Plan of a Generic Flight.",nominal,"Interactions Between Flightdeck, ATC and FOC during the Flight Planning Phase After Release of the Flight Plan",Pilots in the flightdeck,,,2,ACARS,FD,First Officer,FD,Computer,Load flight plan data into Flight Management System (FMS),If required and equipped,If required and equipped: Load flight plan data into Flight Management System (FMS),,,,,,,
E-2#03,E-2,interaction,104,p.16,"Interactions Between Flightdeck, ATC and FOC during the Flight Planning Phase After Release of the Flight Plan of a Generic Flight.",nominal,"Interactions Between Flightdeck, ATC and FOC during the Flight Planning Phase After Release of the Flight Plan",Pilots in the flightdeck,,,3,Host,ATC,Host,ATC,Tower - CD,Print flight strips (30min prior departure),,Print flight strips (30min prior departure),,,,,,2-3-1 (PDF p.63); 2-3-4 (PDF p.67),
E-2#04,E-2,interaction,104,p.16,"Interactions Between Flightdeck, ATC and FOC during the Flight Planning Phase After Release of the Flight Plan of a Generic Flight.",nominal,"Interactions Between Flightdeck, ATC and FOC during the Flight Planning Phase After Release of the Flight Plan",Pilots in the flightdeck,,,4,Host,ATC,Tower - CD,ATC,Computer,Check flight plan with requirement and whether an EDCT applies,,Check flight plan with requirement and whether an EDCT applies,,,,,,4-3-4 (PDF p.231),
E-2#05,E-2,interaction,104,p.16,"Interactions Between Flightdeck, ATC and FOC during the Flight Planning Phase After Release of the Flight Plan of a Generic Flight.",nominal,"Interactions Between Flightdeck, ATC and FOC during the Flight Planning Phase After Release of the Flight Plan",Pilots in the flightdeck,,,5,Radio,FD,First Officer,ATC,ATIS,Check ATIS information,,Check ATIS information,,,,,,2-9-2 (PDF p.111); 2-9-3 (PDF p.112),
E-2#06,E-2,interaction,104,p.16,"Interactions Between Flightdeck, ATC and FOC during the Flight Planning Phase After Release of the Flight Plan of a Generic Flight.",nominal,"Interactions Between Flightdeck, ATC and FOC during the Flight Planning Phase After Release of the Flight Plan",Pilots in the flightdeck,,,6,ACARS,FD,First Officer,FOC,Flight Dispatcher,Obtain update on weather condition and runway departure configuration,,Obtain update on weather condition and runway departure configuration,,,,,,,
E-2#07,E-2,interaction,104,p.16,"Interactions Between Flightdeck, ATC and FOC during the Flight Planning Phase After Release of the Flight Plan of a Generic Flight.",nominal,"Interactions Between Flightdeck, ATC and FOC during the Flight Planning Phase After Release of the Flight Plan",Pilots in the flightdeck,,,7,ACARS,FD,First Officer,ATC,Tower - CD,Establish contact,,Establish contact,,,,,,2-1-15 (PDF p.46); 2-4-1 (PDF p.79),
E-2#08,E-2,interaction,104,p.16,"Interactions Between Flightdeck, ATC and FOC during the Flight Planning Phase After Release of the Flight Plan of a Generic Flight.",nominal,"Interactions Between Flightdeck, ATC and FOC during the Flight Planning Phase After Release of the Flight Plan",Pilots in the flightdeck,,,8,ACARS,FD,First Officer,ATC,Tower - CD,Request Pre-Departure Clearance (PDC),,Request Pre-Departure Clearance (PDC),,,,,,4-3-2 (PDF p.223); 4-2-1 (PDF p.217),
E-2#09,E-2,interaction,104,p.16,"Interactions Between Flightdeck, ATC and FOC during the Flight Planning Phase After Release of the Flight Plan of a Generic Flight.",nominal,"Interactions Between Flightdeck, ATC and FOC during the Flight Planning Phase After Release of the Flight Plan",Pilots in the flightdeck,,,9,ACARS,FD,First Officer,ATC,Tower - CD,Advise ATIS identifier,,Advise ATIS identifier,,,,,,2-9-2 (PDF p.111); 2-9-3 (PDF p.112),
E-2#10,E-2,interaction,104,p.16,"Interactions Between Flightdeck, ATC and FOC during the Flight Planning Phase After Release of the Flight Plan of a Generic Flight.",nominal,"Interactions Between Flightdeck, ATC and FOC during the Flight Planning Phase After Release of the Flight Plan",Pilots in the flightdeck,,,10,ACARS,ATC,Tower - CD,FD,First Officer,"Clear PDC: IFR flight plan updated with requirements, squawk code and hold for release if EDCT",,"Clear PDC: IFR flight plan updated with requirements, squawk code and hold for release if EDCT",,,,,,4-3-2 (PDF p.223); 4-2-1 (PDF p.217); 4-3-4 (PDF p.231),
E-2#11,E-2,interaction,104,p.16,"Interactions Between Flightdeck, ATC and FOC during the Flight Planning Phase After Release of the Flight Plan of a Generic Flight.",nominal,"Interactions Between Flightdeck, ATC and FOC during the Flight Planning Phase After Release of the Flight Plan",Pilots in the flightdeck,,,11,ACARS,FD,First Officer,ATC,Tower - CD,Acknowledge PDC,,Acknowledge PDC,,,,,,4-3-2 (PDF p.223); 4-2-1 (PDF p.217),
E-2#12,E-2,interaction,104,p.16,"Interactions Between Flightdeck, ATC and FOC during the Flight Planning Phase After Release of the Flight Plan of a Generic Flight.",nominal,"Interactions Between Flightdeck, ATC and FOC during the Flight Planning Phase After Release of the Flight Plan",Pilots in the flightdeck,,,12,ACARS,FD,First Officer,FD,Computer,Print IFR clearance,,Print IFR clearance,,,,,,,
E-2#13,E-2,interaction,104,p.16,"Interactions Between Flightdeck, ATC and FOC during the Flight Planning Phase After Release of the Flight Plan of a Generic Flight.",nominal,"Interactions Between Flightdeck, ATC and FOC during the Flight Planning Phase After Release of the Flight Plan",Pilots in the flightdeck,,,13,Radio,ATC,Tower - CD,FD,First Officer,"Clear IFR flight plan updated with requirements, squawk code and hold for release if EDCT",If not delivered by ACARS,"If not delivered by ACARS: Clear IFR flight plan updated with requirements, squawk code and hold for release if EDCT",,,,,,4-3-2 (PDF p.223); 4-2-1 (PDF p.217); 4-3-4 (PDF p.231),
E-2#14,E-2,interaction,104,p.16,"Interactions Between Flightdeck, ATC and FOC during the Flight Planning Phase After Release of the Flight Plan of a Generic Flight.",nominal,"Interactions Between Flightdeck, ATC and FOC during the Flight Planning Phase After Release of the Flight Plan",Pilots in the flightdeck,,,14,Radio,FD,First Officer,ATC,Tower - CD,Read back IFR clearance,If not delivered by ACARS,If not delivered by ACARS: Read back IFR clearance,,,,,,4-3-2 (PDF p.223); 4-2-1 (PDF p.217); 2-4-3 (PDF p.79),
E-2#15,E-2,interaction,104,p.16,"Interactions Between Flightdeck, ATC and FOC during the Flight Planning Phase After Release of the Flight Plan of a Generic Flight.",nominal,"Interactions Between Flightdeck, ATC and FOC during the Flight Planning Phase After Release of the Flight Plan",Pilots in the flightdeck,,,15,Face-to-Face,ATC,Tower - CD,ATC,Tower - GC,Give flight strips and required altitude hold for TRACON,,Give flight strips and required altitude hold for TRACON,,,,,,2-3-1 (PDF p.63); 2-3-4 (PDF p.67),
E-2#16,E-2,interaction,104,p.16,"Interactions Between Flightdeck, ATC and FOC during the Flight Planning Phase After Release of the Flight Plan of a Generic Flight.",nominal,"Interactions Between Flightdeck, ATC and FOC during the Flight Planning Phase After Release of the Flight Plan",Pilots in the flightdeck,,,16,Phone,FD,Captain,FOC,Flight Dispatcher,Advise route clearance differences from flight release IFR routing,If applicable,If applicable: Advise route clearance differences from flight release IFR routing,,,,,,,
E-2#17,E-2,interaction,104,p.16,"Interactions Between Flightdeck, ATC and FOC during the Flight Planning Phase After Release of the Flight Plan of a Generic Flight.",nominal,"Interactions Between Flightdeck, ATC and FOC during the Flight Planning Phase After Release of the Flight Plan",Pilots in the flightdeck,,,17,Phone,FD,Captain,FOC,Flight Dispatcher,"Obtain verbal confirmation: Quantity, dispatcher's name, date and time",If overfuel (off-nominal),"If overfuel (off-nominal): Obtain verbal confirmation: Quantity, dispatcher's name, date and time",,,,,,,
